,P,Q,mean voltage p.u.
2023-08-25 23:00:00,-676827,2,"0,9943155982770442"
2023-08-25 23:01:00,556,2,"0,9951377073974544"
2023-08-25 23:02:00,-3,0,"0,9956279667163702"
2023-08-25 23:03:00,-1354534,10,"0,9962732732599788"
2023-08-25 23:04:00,7,10,"0,9962817380213066"
2023-08-25 23:05:00,-3,0,"0,995954845595498"
2023-08-25 23:06:00,-3,0,"0,9953011147647448"
2023-08-25 23:07:00,-3,0,"0,9953009000739379"
2023-08-25 23:08:00,-3,0,"0,9953009000739146"
2023-08-25 23:09:00,-3,0,"0,9953009000739697"
2023-08-25 23:10:00,-1015237,5,"0,9952943884730273"
2023-08-25 23:11:00,-2030532,5,"0,9953423299678519"
2023-08-25 23:12:00,-1014958,5,"0,9956213756323596"
2023-08-25 23:13:00,2,5,"0,9956278460880352"
2023-08-25 23:14:00,-3,0,"0,9956278460115925"
2023-08-25 23:15:00,-338416,0,"0,9956256761871936"
2023-08-25 23:16:00,-2030465,16,"0,9956148270268218"
2023-08-25 23:17:00,-338213,16,"0,9957347053091864"
2023-08-25 23:18:00,71,0,"0,9959548162782335"
2023-08-25 23:19:00,-3,0,"0,9959547919492153"
2023-08-25 23:20:00,-676827,2,"0,9959504537288018"
2023-08-25 23:21:00,-3,0,"0,9959547919492153"
2023-08-25 23:22:00,-3,0,"0,9958457704264554"
2023-08-25 23:23:00,-1353645,10,"0,9960551379960224"
2023-08-25 23:24:00,-3,0,"0,9972628129610739"
2023-08-25 23:25:00,-3,0,"0,9979167048364291"
2023-08-25 23:26:00,-3,0,"0,9978078019442709"
2023-08-25 23:27:00,-1353645,10,"0,9975810966929389"
2023-08-25 23:28:00,-3,0,"0,9975897588987517"
2023-08-25 23:29:00,-3,0,"0,9959547919492153"
2023-08-25 23:30:00,-3,0,"0,9965543510090376"
2023-08-25 23:31:00,-3,0,"0,9975897588987517"
2023-08-25 23:32:00,-3,0,"0,9979167048364291"
2023-08-25 23:33:00,-3,0,"0,999115585694982"
2023-08-25 23:34:00,-3,0,"0,9998784990932078"
2023-08-25 23:35:00,-3,0,"0,9998784990932078"
2023-08-25 23:36:00,-676827,2,"0,9998741778967097"
2023-08-25 23:37:00,-3,0,"1,0002054450308853"
2023-08-25 23:38:00,-3,0,"1,0006959825680035"
2023-08-25 23:39:00,-2030457,23,"1,001827473820839"
2023-08-25 23:40:00,-3,0,"1,0018404119804771"
2023-08-25 23:41:00,-3,0,"1,0012954229973905"
2023-08-25 23:42:00,-3,0,"1,0011864014745204"
2023-08-25 23:43:00,-3,0,"1,001022928505792"
2023-08-25 23:44:00,-3,0,"1,0008593369062413"
2023-08-25 23:45:00,-676827,2,"1,0008550199444826"
2023-08-25 23:46:00,-1015237,5,"1,0008528614684664"
2023-08-25 23:47:00,-3,0,"1,0010773799517605"
2023-08-25 23:48:00,-3,0,"1,0011864014745204"
2023-08-25 23:49:00,-1353645,10,"1,001286674217318"
2023-08-25 23:50:00,-3,0,"1,0022762608103133"
2023-08-25 23:51:00,-3,0,"1,003475141668977"
2023-08-25 23:52:00,-3,0,"1,003475141668977"
2023-08-25 23:53:00,-676827,2,"1,0034708359604023"
2023-08-25 23:54:00,-3,0,"1,003475141668977"
2023-08-25 23:55:00,-3,0,"1,0038022062372565"
2023-08-25 23:56:00,-3,0,"1,0038022062372565"
2023-08-25 23:57:00,-3,0,"1,0038022062372565"
2023-08-25 23:58:00,-3,0,"1,003257217253948"
2023-08-25 23:59:00,-676827,2,"1,003143888619302"
2023-08-26 00:00:00,-1015237,5,"1,003141735068186"
2023-08-26 00:01:00,-3,0,"1,0031481957311883"
2023-08-26 00:02:00,-3,0,"1,0028212497936213"
2023-08-26 00:03:00,-338416,0,"1,000857178423493"
2023-08-26 00:04:00,-3,0,"1,0005323909684527"
2023-08-26 00:05:00,-3,0,"0,9998784990932078"
2023-08-26 00:06:00,-676827,2,"0,9995472305454952"
2023-08-26 00:07:00,-1353645,10,"0,9977990229996976"
2023-08-26 00:08:00,-3,0,"0,9975897588987517"
2023-08-26 00:09:00,-3,0,"0,9976986617909097"
2023-08-26 00:10:00,-676827,2,"0,997912375144965"
2023-08-26 00:11:00,-2030457,23,"0,9979037158057916"
2023-08-26 00:12:00,-1692052,16,"0,9979058806353016"
2023-08-26 00:13:00,-3,0,"0,9979167048364291"
2023-08-26 00:14:00,-3,0,"0,9979167048364291"
2023-08-26 00:15:00,-3,0,"0,9979167048364291"
2023-08-26 00:16:00,-338416,0,"0,9979145399888115"
2023-08-26 00:17:00,-3,0,"0,9976442103448308"
2023-08-26 00:18:00,-3,0,"0,9967722754239555"
2023-08-26 00:19:00,-3,0,"0,9977532318675904"
