,P,Q,mean voltage p.u.
2023-08-21 23:00:00,-3,0,"1,0044560981126118"
2023-08-21 23:01:00,-3,0,"1,004456098112612"
2023-08-21 23:02:00,-3,0,"1,0044560981126118"
2023-08-21 23:03:00,-3,0,"1,0045651255518535"
2023-08-21 23:04:00,-678518,2,"1,007070729526328"
2023-08-21 23:05:00,-2,2,"1,0070719028997412"
2023-08-21 23:06:00,-3,0,"1,0070719028751265"
2023-08-21 23:07:00,-2030457,23,"1,007059031925353"
2023-08-21 23:08:00,22,23,"1,0070719031716964"
2023-08-21 23:09:00,-3,0,"1,0065270613558477"
2023-08-21 23:10:00,-3,0,"1,0064178982894607"
2023-08-21 23:11:00,-676827,2,"1,0064135992504026"
2023-08-21 23:12:00,292,2,"1,0068539561506793"
2023-08-21 23:13:00,-3,0,"1,0071809774881253"
2023-08-21 23:14:00,-3,0,"1,0077259421053668"
2023-08-21 23:15:00,-3,0,"1,0077257947504927"
2023-08-21 23:16:00,-3,0,"1,0077257947504814"
2023-08-21 23:17:00,-3,0,"1,0077257947504814"
2023-08-21 23:18:00,-1015237,5,"1,0077193634349193"
2023-08-21 23:19:00,-6094302,145,"1,0082868290791298"
2023-08-21 23:20:00,-4060860,92,"1,0086810511464208"
2023-08-21 23:21:00,-3,0,"1,009360643069472"
2023-08-21 23:22:00,-3,0,"1,009360643069472"
2023-08-21 23:23:00,-676827,2,"1,0093563624670543"
2023-08-21 23:24:00,-3,0,"1,0095241160383106"
2023-08-21 23:25:00,-3,0,"1,0101780079136664"
2023-08-21 23:26:00,-1353645,10,"1,0103329280034892"
2023-08-21 23:27:00,-3,0,"1,010341480882617"
2023-08-21 23:28:00,-3,0,"1,0105595239280247"
2023-08-21 23:29:00,-3,0,"1,0106685454508963"
2023-08-21 23:30:00,-3,0,"1,0106685454508963"
2023-08-21 23:31:00,-3,0,"1,0105595239280247"
2023-08-21 23:32:00,-1353645,10,"1,0103329280034892"
2023-08-21 23:33:00,-676827,2,"1,010337204435787"
2023-08-21 23:34:00,-3,0,"1,0100689863910182"
2023-08-21 23:35:00,-3,0,"1,009742040453229"
2023-08-21 23:36:00,-676827,2,"1,0096833097909368"
2023-08-21 23:37:00,-676827,2,"1,0096833097909368"
2023-08-21 23:38:00,-3,0,"1,0096875890072614"
2023-08-21 23:39:00,-3,0,"1,0101235564676987"
2023-08-21 23:40:00,-2030458,23,"1,0111461454308297"
2023-08-21 23:41:00,-3,0,"1,0102325779903467"
2023-08-21 23:42:00,-3,0,"1,011050061465143"
