,P,Q,mean voltage p.u.
2023-06-11 22:00:00,-3,0,"1,0126286744792938"
2023-06-11 22:01:00,-3,0,"1,0131241102158213"
2023-06-11 22:02:00,-3,0,"1,011364560066939"
2023-06-11 22:03:00,-3,0,"1,01031810592431"
2023-06-11 22:04:00,-3,0,"1,0103175639829818"
2023-06-11 22:05:00,-3,0,"1,008228677753872"
2023-06-11 22:06:00,-3,0,"1,007676395100615"
2023-06-11 22:07:00,-3,0,"1,0090528577818485"
2023-06-11 22:08:00,-3,0,"1,0100429141753584"
2023-06-11 22:09:00,-3,0,"1,0109782969576795"
2023-06-11 22:10:00,-3,0,"1,0109778642377327"
2023-06-11 22:11:00,-3,0,"1,01097786423764"
2023-06-11 22:12:00,-3,0,"1,0108127728534235"
2023-06-11 22:13:00,-3,0,"1,0106476679918046"
2023-06-11 22:14:00,-3,0,"1,0103176178931457"
2023-06-11 22:15:00,-3,0,"1,0103175639828377"
2023-06-11 22:16:00,-3,0,"1,0103175639828366"
2023-06-11 22:17:00,-3,0,"1,0103175639828366"
2023-06-11 22:18:00,-3,0,"1,0100975276003397"
2023-06-11 22:19:00,-3,0,"1,009987360259203"
2023-06-11 22:20:00,-3,0,"1,0099323987683084"
2023-06-11 22:21:00,-3,0,"1,0096572637280328"
2023-06-11 22:22:00,-3,0,"1,009767293902285"
2023-06-11 22:23:00,-3,0,"1,0131239890773636"
2023-06-11 22:24:00,-3,0,"1,01097786423764"
2023-06-11 22:25:00,-3,0,"1,01097786423764"
2023-06-11 22:26:00,-3,0,"1,01097786423764"
2023-06-11 22:27:00,-3,0,"1,01097786423764"
2023-06-11 22:28:00,-3,0,"1,01097786423764"
2023-06-11 22:29:00,-3,0,"1,01097786423764"
2023-06-11 22:30:00,-3,0,"1,0107027291973645"
2023-06-11 22:31:00,-3,0,"1,0106476545055936"
2023-06-11 22:32:00,-3,0,"1,0106476545055936"
2023-06-11 22:33:00,-3,0,"1,0106476545055936"
2023-06-11 22:34:00,-3,0,"1,010922789545869"
2023-06-11 22:35:00,-3,0,"1,0093270539959862"
2023-06-11 22:36:00,-3,0,"1,0086667537411826"
2023-06-11 22:37:00,-3,0,"1,010097384425042"
2023-06-11 22:38:00,-3,0,"1,0108678340633876"
2023-06-11 22:39:00,-3,0,"1,01097786423764"
2023-06-11 22:40:00,-3,0,"1,01097786423764"
2023-06-11 22:41:00,-3,0,"1,01097786423764"
2023-06-11 22:42:00,-3,0,"1,01097786423764"
2023-06-11 22:43:00,-3,0,"1,01097786423764"
2023-06-11 22:44:00,-3,0,"1,01097786423764"
2023-06-11 22:45:00,-3,0,"1,0108127593716167"
