,P,Q,mean voltage p.u.
2023-03-30 23:00:00,-3,0,"1,0017313904578282"
2023-03-30 23:01:00,-3,0,"1,0026037048568206"
2023-03-30 23:02:00,-1015788,5,"1,0031418794097555"
2023-03-30 23:03:00,-2030918,5,"1,0035713391561076"
2023-03-30 23:04:00,-338031,16,"1,0038000802868925"
2023-03-30 23:05:00,-2,0,"1,0038022062453948"
2023-03-30 23:06:00,-3,0,"1,0038022062372562"
2023-03-30 23:07:00,-338416,0,"1,003800054082458"
2023-03-30 23:08:00,-2,0,"1,0038022062455747"
2023-03-30 23:09:00,-3,0,"1,0038022062372562"
2023-03-30 23:10:00,-1352470,10,"1,00292204141515"
2023-03-30 23:11:00,-1166,10,"1,0020587083980372"
2023-03-30 23:12:00,-2,0,"1,0028215399308924"
2023-03-30 23:13:00,-1354380,10,"1,003357769692844"
2023-03-30 23:14:00,-1353656,0,"1,0034665360280526"
2023-03-30 23:15:00,7,10,"1,0034751418021592"
2023-03-30 23:16:00,-3,0,"1,003475141668866"
2023-03-30 23:17:00,-1015237,5,"1,0034686831108246"
2023-03-30 23:18:00,2,5,"1,0034751417438077"
2023-03-30 23:19:00,-3,0,"1,003475141668866"
2023-03-30 23:20:00,-3,0,"1,0033662387768187"
2023-03-30 23:21:00,-338416,0,"1,0024921488933465"
2023-03-30 23:22:00,-3,0,"1,0027123469014627"
2023-03-30 23:23:00,-3,0,"1,0017313904578282"
2023-03-30 23:24:00,-676827,2,"1,0018359806150752"
2023-03-30 23:25:00,-3,0,"1,0018402933498758"
2023-03-30 23:26:00,-3,0,"1,0018948634265563"
2023-03-30 23:27:00,-338416,0,"1,0024376973302118"
2023-03-30 23:28:00,-1353645,10,"1,0048834663129491"
2023-03-30 23:29:00,-3,0,"1,005328033033376"
2023-03-30 23:30:00,-3,0,"1,0035297117455468"
2023-03-30 23:31:00,-3,0,"1,0054370545562468"
2023-03-30 23:32:00,-3,0,"1,0054370545562468"
2023-03-30 23:33:00,-3,0,"1,0054370545562468"
2023-03-30 23:34:00,-338416,0,"1,0054349059009735"
2023-03-30 23:35:00,-3,0,"1,0054370545562468"
2023-03-30 23:36:00,-3,0,"1,0054370545562468"
2023-03-30 23:37:00,-676827,2,"1,0054872089280713"
2023-03-30 23:38:00,-3384064,64,"1,0057425210900044"
2023-03-30 23:39:00,-3,0,"1,005764000493813"
2023-03-30 23:40:00,-3,0,"1,005764000493813"
2023-03-30 23:41:00,-676827,2,"1,008211928195672"
2023-03-30 23:42:00,-1353645,10,"1,0086981844541218"
2023-03-30 23:43:00,-3,0,"1,0098511806067016"
2023-03-30 23:44:00,-3,0,"1,0113225559567418"
2023-03-30 23:45:00,-3,0,"1,0006959825680035"
2023-03-30 23:46:00,-3,0,"0,9985705967117848"
2023-03-30 23:47:00,-3,0,"0,9984615751890248"
2023-03-30 23:48:00,-1353645,10,"0,9976900005306057"
2023-03-30 23:49:00,-3,0,"0,9972626943304723"
2023-03-30 23:50:00,-3,0,"0,9972626943304723"
2023-03-30 23:51:00,-338416,0,"0,9964431614419996"
2023-03-30 23:52:00,-676827,2,"0,9962775197211943"
2023-03-30 23:53:00,-3,0,"0,9962818565174394"
2023-03-30 23:54:00,-3,0,"0,9962818565174394"
2023-03-30 23:55:00,-676827,2,"0,9958960020455287"
2023-03-30 23:56:00,-3,0,"0,9953009000739149"
2023-03-30 23:57:00,-3,0,"0,9954099215966196"
2023-03-30 23:58:00,-3,0,"0,9959547919492153"
2023-03-30 23:59:00,-4060857,95,"0,9959287628513155"
2023-03-31 00:00:00,-3,0,"0,9959547919492153"
2023-03-31 00:01:00,-3,0,"0,9959547919492153"
2023-03-31 00:02:00,-3,0,"0,9954098029660728"
2023-03-31 00:03:00,-1353645,10,"0,9952376473952887"
2023-03-31 00:04:00,-338416,0,"0,9949717235703582"
2023-03-31 00:05:00,-3,0,"0,995082916343641"
2023-03-31 00:06:00,-3,0,"0,9956278460115376"
2023-03-31 00:07:00,-2030457,23,"0,9956148271206003"
2023-03-31 00:08:00,-4060857,95,"0,9952748538758013"
2023-03-31 00:09:00,-3,0,"0,9953009000739149"
2023-03-31 00:10:00,-3,0,"0,9953009000739149"
2023-03-31 00:11:00,-3,0,"0,9953009000739149"
2023-03-31 00:12:00,-338416,0,"0,9952987295367528"
2023-03-31 00:13:00,-3,0,"0,9956278460115376"
2023-03-31 00:14:00,-3,0,"0,9959547919492153"
2023-03-31 00:15:00,-2030457,23,"0,9960508002792752"
2023-03-31 00:16:00,-3,0,"0,9962818565174394"
2023-03-31 00:17:00,-3,0,"0,9962818565174394"
2023-03-31 00:18:00,-3,0,"0,9962818565174394"
2023-03-31 00:19:00,-676827,2,"0,9962775197211943"
2023-03-31 00:20:00,-3,0,"0,9978236877382398"
2023-03-31 00:21:00,-3,0,"0,9981346776990973"
2023-03-31 00:22:00,-2031344,23,"0,9985577057078874"
2023-03-31 00:23:00,22,23,"0,9985705970150269"
2023-03-31 00:24:00,-3,0,"0,9985705967117846"
2023-03-31 00:25:00,-3,0,"0,9979169189297472"
2023-03-31 00:26:00,-676383,2,"0,9972585790915744"
2023-03-31 00:27:00,0,2,"0,9972626943634536"
2023-03-31 00:28:00,-3,0,"0,9972626943304723"
2023-03-31 00:29:00,-3,0,"0,9981350104300032"
2023-03-31 00:30:00,-3,0,"0,9985706917568573"
2023-03-31 00:31:00,-3,0,"0,9985705967117892"
2023-03-31 00:32:00,-3,0,"0,9985705967117848"
2023-03-31 00:33:00,-3,0,"0,9984071371237783"
2023-03-31 00:34:00,-3,0,"0,9975899749518096"
2023-03-31 00:35:00,-3,0,"0,9970993420720918"
2023-03-31 00:36:00,-2028127,23,"0,9959424491740184"
2023-03-31 00:37:00,-676153,10,"0,9964411182453502"
2023-03-31 00:38:00,1669,2,"0,9989005704602056"
2023-03-31 00:39:00,-3,0,"0,9988975426541618"
2023-03-31 00:40:00,-328509,80,"0,9985719321952929"
2023-03-31 00:41:00,-111,0,"0,9982437047413744"
